"Unclaimed Baggage Center","One person's lost luggage is another person's treasure."," Alabama","Scottsboro","34.6732","-86.0446","2465","/places/unclaimed-baggage-center"
"Tent Graves of Mt. Gilead Cemetery","These early tent-shaped grave coverings are unique to Appalachia."," Tennessee","Sparta","35.8953","-85.5033","25815","/places/tent-graves-of-mt-gilead-cemetery"
"Casey Jones Village","This Tennessee museum is dedicated to a tragic railroad hero who inspired the famous ballad that bears his name."," Tennessee","Jackson","35.6602","-88.8552","15032","/places/casey-jones-village"
"Minnie Pearl Chicken Wire Statue","In the hometown of the Grand Ole Opry star is a larger-than-life memorial statue made entirely from chicken wire."," Tennessee","Centerville","35.7787","-87.4668","19841","/places/minnie-pearl-chicken-wire-statue"
"Al Green’s Full Gospel Tabernacle Church","The R&B singer's modest church guarantees a religious experience, regardless of your beliefs."," Tennessee","Memphis","35.0262","-90.0378","24403","/places/al-greens-full-gospel-tabernacle-church"
"Clinton 12 Statue at Green McAdoo Cultural Center","A bronze sculpture honors the 12 black students who attended the first integrated public high school in the segregated South."," Tennessee","Clinton","36.1023","-84.1399","21623","/places/clinton-12-statue-at-green-mcadoo-cultural-center"
"S.S. Sultana Memorial","This stone memorial pays tribute to a massive shipwreck which was sadly overshadowed by the death of John Wilkes Booth."," Tennessee","Knoxville","35.9084","-83.936","11611","/places/s-s-sultana-memorial"
"Bear Spring Furnace","A key producer of charcoal iron in the early 1800s, the structure still stands today."," Tennessee","Dover","36.4755","-87.7701","15102","/places/bear-spring-furnace"
"Branner Cemetery Field Stones","Over 200 people were buried here with only a small stone to mark their final resting place."," Tennessee","Jefferson City","36.1308","-83.4838","25484","/places/branner-cemetery-field-stones"
"National Bird Dog Museum","An homage to the pointers and retrievers that have long been a hunter's best friend."," Tennessee","Grand Junction","35.0498","-89.1933","21632","/places/national-bird-dog-museum"
"Downtown Presbyterian Church","Victorian-era Egyptomania left its mark on this Nashville landmark."," Tennessee","Nashville","36.1629","-86.7798","27696","/places/downtown-presbyterian-church"
"B-1 Flat Top in Oak Ridge","One of the Cemestos prefab homes built to secretly house thousands of Manhattan Project workers."," Tennessee","Oak Ridge","36.0229","-84.2719","28126","/places/oak-ridge-b1-flat-top"
"Saint Mary of the Seven Sorrows Catholic Church","This church houses the “incorrupt” body of its founding Bishop."," Tennessee","Nashville","36.1658","-86.7816","27715","/places/saint-mary-of-the-seven-sorrows-catholic-church"
"Minister's Tree House","Treehouse built because of divine inspiration."," Tennessee","Crossville","35.9821","-84.9966","1567","/places/ministers-tree-house"
"Whirlwind Mansion","This Tennessee manse was built so opulent that the very utilities doomed it to fail."," Tennessee","Clinton","36.0333","-84.1821","12201","/places/whirlwind-mansion"
,,,,"0.0","0.0",,
"Hamilton Pool","An emerald-green grotto just a short trip from Austin."," Texas","Dripping Springs","30.3423","-98.1271","3614","/places/hamilton-pool"
"Museum of the Weird","Continuing the tradition of the dime museum in style."," Texas","Austin","30.267","-97.7387","1776","/places/museum-weird"
"Cathedral of Junk","A unique structure in suburban Austin comprised entirely of other people's castaways."," Texas","Austin","30.2186","-97.7714","1804","/places/cathedral-junk"
"Fort Worth Water Gardens","A modernist landscape of water and sci-fi concrete."," Texas","Fort Worth","32.7477","-97.3266","1515","/places/fort-worth-water-gardens"
"Uncommon Objects","One part antique store, one part curiosities hodge-podge."," Texas","Austin","30.2291","-97.783","532","/places/uncommon-objects"
"Jacob's Well","A popular swimming hole that hides one of America's most deadly diving spots."," Texas","Wimberley","30.0391","-98.1264","9494","/places/jacob-s-well"
"Congress Bridge Bats","Home to the largest urban bat colony in North America, estimated at 1.5 million bats."," Texas","Austin","30.2608","-97.7456","311","/places/austin-congress-bridge-bats"
"Cadillac Ranch","A sculpture made of ten cadillacs as a monument to the ""Golden Age"" of the American automobile."," Texas","Amarillo","35.1872","-101.9871","854","/places/cadillac-ranch"
"Munster Mansion","A Victorian mansion, painstakingly reproduced to appear just as the the Munster's family home did on TV."," Texas","Waxahachie","32.4361","-96.8107","1716","/places/munster-mansion"
"Museum of Natural and Artificial Ephemerata","DIY collection of eclectic holdings."," Texas","Austin","30.2802","-97.7152","3080","/places/museum-of-natural-and-artificial-ephemerata"
"Toy Joy","A store full of vintage and indie toys designed to bring out the kid in even the crustiest of adults."," Texas","Austin","30.2654","-97.7479","5742","/places/toy-joy-vintage-weird-toys"
"Pecan Pie Vending Machine","A 24-hour vending machine restocked daily with homemade full-sized pecan pies."," Texas","Cedar Creek","30.1668","-97.5111","20246","/places/pecan-pie-vending-machine"
"National Museum of Funeral History","Fantastic collection celebrating the final send-off."," Texas","Houston","29.9895","-95.4306","552","/places/national-museum-funeral-history"
"Enchanted Rock","An enormous pink granite batholith, long attributed with spiritual powers by the Tonkawa Indians."," Texas","Fredericksburg","30.5066","-98.8189","1782","/places/enchanted-rock"
"Royse City Futuro House","This crumbling UFO is one of only a few remaining ""moveable ski chalets"" of its kind."," Texas","Royse City","32.8979","-96.3","12278","/places/royse-city-futuro-house"
"HOPE Outdoor Gallery","This failed condo development was reborn as a street art hub."," Texas","Austin","30.2765","-97.7531","9733","/places/hope-outdoor-gallery"
"Marfa Lights","Mysterious glowing orbs float through the desert night."," Texas","Marfa","30.3094","-104.0206","859","/places/marfa-lights"
"Buffalo Bayou Park Cistern","A 90-year-old underground water reservoir offers a more industrial kind of tranquility."," Texas","Houston","29.7624","-95.3764","16773","/places/buffalo-bayou-park-cistern"
"Desertron: The Superconducting Super Collider","A Texas-sized particle collider that was abandoned due to its Texas-sized budget."," Texas","Waxahachie","32.3642","-96.9439","6878","/places/superconducting-super-collider"
"Stonehenge II","A recreated stonehenge stands in country field, with Easter Island moai heads standing as sentries."," Texas","Ingram","30.0717","-99.2474","1237","/places/stonehenge-ii"
"Mueller SunFlowers","A grove of colossal man-made flowers that collect the sun's rays to light up the night."," Texas","Austin","30.3061","-97.7119","8332","/places/mueller-sunflowers"
"Waco Mammoth Site","Visitors can walk over the largest concentration of Columbian mammoths to have died from one event."," Texas","Waco","31.6077","-97.17","4260","/places/waco-mammoth-site"
"Terlingua Ghost Town","An abandoned quicksilver mining town surrounded by the Big Bend parks."," Texas","Terlingua","29.337","-103.5958","1240","/places/terlingua-ghost-town"
"Prada Marfa","A Prada store in the West Texas desert that is never open for business."," Texas","Valentine","30.6034","-104.5185","2032","/places/prada-marfa"
"The Devil's Sinkhole","A sacred cavern, 400 feet deep, home to the ancient dead."," Texas","Rocksprings","30.0522","-100.1034","2871","/places/the-devils-sinkhole-rocksprings-texas"
"Dr Pepper Museum","Museum in a century-old building dedicated not just to soft drinks, but to the free enterprise system."," Texas","Waco","31.5551","-97.1294","1953","/places/dr-pepper-museum"
"Mayfield Park","Free public park and gardens filled with peacocks and peahens."," Texas","Austin","30.3145","-97.7691","3022","/places/mayfield-park"
"Bracken Cave","The summer home of the largest colony of bats in the world."," Texas","San Antonio","29.6872","-98.3526","9290","/places/bracken-cave"
"Sparky Park","A former electrical substation is now home to an eccentric junk art masterpiece."," Texas","Austin","30.299","-97.7322","11831","/places/sparky-park"
"Dinosaur Valley State Park","Tracks near this Texas nature site were once thought to support the Creationist belief that man and dino coexisted."," Texas","Glen Rose","32.2412","-97.8087","12240","/places/dinosaur-valley-state-park-2"
"Eclectic Menagerie Park","A private collection of massive steel monsters guarding a Texas pipe works."," Texas","Houston","29.6709","-95.3925","8291","/places/eclectic-menagerie-park"
"Art Car Museum","At the ""Garage Mahal"" in Houston, car culture is about more than just driving."," Texas","Houston","29.772","-95.3969","1977","/places/artcar-museum"
"Barney Smith's Toilet Seat Art Museum","A master plumber has turned his love of art and toilets into a folk museum that's not taking the piss."," Texas","San Antonio","29.4818","-98.4697","10190","/places/barney-smith-s-toilet-seat-art-museum"
"The Big Bubble","There is an unmarked red button hidden over Houston's Buffalo Bayou that is just begging to pushed..."," Texas","Houston","29.7642","-95.3658","13460","/places/the-big-bubble-houston-texas"
"Ms. Pearl","The world's largest squirrel statue clutches a pecan bigger than your head."," Texas","Cedar Creek","30.1665","-97.5108","20197","/places/ms-pearl-the-worlds-largest-squirrel-statue"
"Palo Duro Canyon","The Grand Canyon of Texas."," Texas","Canyon","34.9846","-101.7011","17891","/places/palo-duro-canyon"
"Webb Gallery","Specializes in outsider art and artifacts of secret societies."," Texas","Waxahachie","32.3853","-96.849","3081","/places/webb-gallery"
"Caverns of Sonora","A Texas cave network is home to some of the world's most spectacular-looking and bizarrely named mineral formations."," Texas","Sonora","30.5551","-100.8123","13729","/places/caverns-of-sonora"
"The Orange Show","One man's homage to the Orange as realized through a long-term folk art labor of love."," Texas","Houston","29.7179","-95.3247","1100","/places/orange-show"
"Austin Moonlight Towers","Turning night into day in Victorian-era Austin to thwart a serial killer."," Texas","Austin","30.2717","-97.7452","2000","/places/austin-moonlight-towers"
"The Quadrangle","An urban military fort filled with deer, rabbits, peacocks, and other birds."," Texas","San Antonio","29.4432","-98.4629","2122","/places/the-quadrangle-san-antonio-texas"
"Painted Churches of Texas","Twenty churches beautifully painted by 19th century Czech and German immigrants in Texas."," Texas","Schulenburg","29.7174","-96.9277","16925","/places/painted-churches-of-texas"
"Old Tunnel Bat Colony","Abandoned railroad tunnel is home to a colony of three million Mexican free-tail bats."," Texas","Fredericksburg","30.1005","-98.821","1781","/places/old-tunnel-bat-colony"
"Museum of Health and Medical Science","A health museum containing a 27’’½-foot intestine."," Texas","Houston","29.7217","-95.3859","206","/places/museum-health-and-medical-science"
"Hot Wells Hotel and Spa","Ruins of a once-opulent grand Victorian resort."," Texas","San Antonio","29.3713","-98.4513","3065","/places/hot-wells-hotel-and-spa"
"Dead Man's Hole","Civil War dumping ground for the bodies of terrorized Union sympathizers."," Texas","Marble Falls Township","30.5284","-98.2649","6972","/places/dead-mans-hole"
"Balmorhea State Park Pool","A spring-fed pool so deep it's used for scuba diving as well as swimming."," Texas","Balmorhea","30.944","-103.7862","8171","/places/balmorhea-state-park-pool"
"The Baker Hotel","Crumbling hotel echoes with the sounds of the '30s."," Texas","Mineral Wells","32.8092","-98.112","3039","/places/the-baker-hotel-mineral-wells-texas"
"The Traveling Man","A trio of colossal statues spread across a Dallas neighborhood chart the emergence of a giant robot born of a locomotive and spilled gin."," Texas","Dallas","32.7858","-96.7885","13169","/places/the-traveling-man-dallas-texas"
"Last Remaining Boundary Marker for the Republic of Texas","The only international border marker within the United States."," Texas","Carthage","32.0335","-94.0428","18791","/places/last-remaining-boundary-marker-for-the-republic-of-texas"
"Old Branch Davidian Swimming Pool","All that remains of cult leader David Koresh's original besieged Texas compound is a stagnant concrete pool."," Texas","Waco","31.596","-96.9879","12168","/places/old-branch-davidian-swimming-pool"
"1800s Alien Gravesite","This small town Texas cemetery is said to be the burial site of a UFO pilot who crashed in the 1800s."," Texas","Aurora","33.0534","-97.5","12345","/places/1800-s-alien-gravesite"
"Casa Neverlandia","This eclectic, mosaic-clad home includes a bamboo ping-pong loft and a ""Whispermaphones"" intercom."," Texas","Austin","30.2475","-97.7536","23710","/places/casa-neverlandia"
"Buckhorn Saloon and Museum","A 131-year-old wunderkammer of Texan history."," Texas","San Antonio","29.4262","-98.489","17549","/places/buckhorn-saloon-and-museum"
"Elisabet Ney Museum","Life's work of sculptor Elisabet Ney remains preserved in her last studio."," Texas","Austin","30.3069","-97.7263","1933","/places/elisabet-ney-museum"
"Ozymandias on the Plains","A pair of giant legs paying homage to a poem, a king, and it would seem, socks."," Texas","Amarillo","35.1018","-101.9091","1453","/places/ozymandias-plains"
"Largest Virgin Mary Mosaic in the World","40-ft. tall votive candle is the largest of its kind."," Texas","San Antonio","29.4184","-98.5149","9523","/places/largest-virgin-mary-mosaic-in-the-world"
"Dinosaur Tracks at Government Canyon","Over 100 million years ago, beach-bound dinosaurs left their permanent marks on San Antonio's landscape."," Texas","Helotes","29.5824","-98.7656","24587","/places/dinosaur-tracks-at-government-canyon"
"'Eye' Sculpture","This downtown Dallas art installation is always on the lookout."," Texas","Dallas","32.7811","-96.7982","21681","/places/eye-sculpture"
"Camp Wolters","Decaying military base deactivated in the 70s is now visited by urban explorers and military enthusiasts."," Texas","Mineral Wells","32.8371","-98.061","2778","/places/fort-wolters"
"Old Bluffton Underwater Ghost Town","This underwater old Texas hill town only resurfaces during harsh drought."," Texas","Burnet","30.8357","-98.3948","17426","/places/old-bluffton-underwater-ghost-town"
"Mission San Jose","Three hundred years of preserved Spanish colonial history in San Antonio."," Texas","San Antonio","29.3614","-98.4783","2718","/places/mission-san-jose"
"Beer Can House","Beer lover's can-covered house."," Texas","Houston","29.7638","-95.419","240","/places/beer-can-house"
"U-Drop Inn","Once in disrepair, this popular Texas stop along iconic Route 66 has been restored to its past glory."," Texas","Shamrock","35.2267","-100.2486","24581","/places/udrop-inn"
"Public School 972","A school-themed restaurant where gastronomy is the core curriculum."," Texas","Dallas","32.95","-96.8177","22494","/places/public-school-972"
"Grave in the Road","This one-woman cemetery was a small civil rights victory."," Texas","Hearne","30.8713","-96.593","17942","/places/grave-in-the-road"
"The Wilde Collection","An oddities shop packed with twisted treasures inspired by Oscar Wilde and Edgar Allan Poe."," Texas","Houston","29.7979","-95.3988","25132","/places/the-wilde-collection-houston-texas"
"Hueco Tanks","Natural catch-basin rocks covered in thousands of drawings spanning many millennia."," Texas","El Paso","31.8461","-106.0648","1455","/places/hueco-tanks"
"Apache Drive-In Theatre","A mysterious drive-in nestled in the forest that leaves little to the imagination."," Texas","Tyler","32.3315","-95.3855","4698","/places/apache-drive-in-theatre"
"Texas Eiffel Tower","In Paris, Texas they have their own Eiffel Tower, it just has a cowboy hat on it."," Texas","Paris","33.6431","-95.5361","13763","/places/texas-eiffel-tower"
"The Bottle House","Unusual house, in an unusual neighborhood, home to some very unusual peanuts."," Texas","Austin","30.2438","-97.7578","16340","/places/the-bottle-house-austin-texas"
"Stonehenge Replica","Massive stacked rocks in Texas prove the benefits of technology."," Texas","Odessa","31.8919","-102.3262","4237","/places/stonehenge-replica"
"Cowgirl Hall of Fame","Museum filled with Broncos and Betties."," Texas","Fort Worth","32.743","-97.3685","1720","/places/cowgirl-hall-fame"
"Skyspace: The Color Inside","A view-altering observatory at the University of Texas."," Texas","Austin","30.2849","-97.736","23373","/places/skyspace-the-color-inside"
"U.S. Army Medical Department Museum","This museum showcases the history and contributions of the U.S. Army to the medical industry, both on the battlefield and off."," Texas","San Antonio","29.4516","-98.4515","4791","/places/us-army-medical-museum"
"Contrabando","An abandoned movie set in the desert of West Texas."," Texas","Redford","29.2796","-103.8412","1247","/places/contrabando"
"Adrian E. Flatt, M.D., Hand Collection","This collection of bronze hands comes from astronauts, presidents, baseball greats, and more."," Texas","Dallas","32.79","-96.7806","10542","/places/adrian-e-flatt-m-d-hand-collection"
"Chinati Foundation","Minimalist modern art on a repurposed military base in rural Texas."," Texas","Marfa","30.2973","-104.0279","9484","/places/chinati-foundation"
"McKittrick Canyon","Steep canyon walls hide a forested oasis in the west Texas desert."," Texas","Culberson County","31.9774","-104.7523","14283","/places/mckittrick-canyon"
"Blood Lake: the O.C. Fisher Reservoir","The end of times arrives, at least for the fish in the O.C. Fisher Reservoir."," Texas","San Angelo","31.4945","-100.5124","6193","/places/o-c-fisher-reservoir-blood-lake"
"Blood Lake: the O.C. Fisher Reservoir","The end of times arrives, at least for the fish in the O.C. Fisher Reservoir."," Texas","San Angelo","31.4945","-100.5124","6193","/places/o-c-fisher-reservoir-blood-lake"
"S. S. Selma","A decaying concrete oil tanker served as a disposal location for bootleg hootch."," Texas","Galveston","29.3441","-94.7868","9505","/places/s-s-selma"
"Dublin Bottling Works","This soda factory is one of the last in America to use real cane sugar despite the protestations of Dr. Pepper."," Texas","Dublin","32.0843","-98.3426","10857","/places/dublin-bottling-works"
"Ruins of St Dominic's Catholic Church","On a dusty county road sit the ruins of a ghost town's abandoned church."," Texas","Hondo","29.3276","-99.2594","19574","/places/ruins-of-st-dominics-catholic-church"
"Austin State School Farm Colony","Now abandoned, this East Austin school for the disabled began as the ""State Colony for the Feeble-minded."""," Texas","Austin","30.274","-97.6391","9158","/places/austin-state-school-farm-colony"
"Mineral Wells Fossil Park","This former Texas landfill is flush with 300 million-year-old fossils, all fit for the taking."," Texas","Mineral Wells","32.8258","-98.1904","20781","/places/mineral-wells-fossil-park"
"Japanese Tea Garden","A gorgeous garden oasis with winding paths, stone bridges, and a troubling history."," Texas","San Antonio","29.4609","-98.477","24505","/places/japanese-tea-garden-san-antonio"
"Guadalupe Peak","The highest point in Texas is capped by a big silver pyramid."," Texas","Culberson County","31.8912","-104.8605","10485","/places/guadalupe-peak"
"Combine City","These half-buried combine harvesters just off Route 66 are an homage to the Cadillac Ranch."," Texas","Amarillo","35.0916","-101.7666","15693","/places/combine-city"
"Lee Harvey Oswald's Grave","Of course the grave of JFK's assassin is surrounded by conspiracy theories."," Texas","Fort Worth","32.7296","-97.203","19651","/places/lee-harvey-oswalds-grave"
"VW Slug Bug Ranch","Small car graveyard sits in the shadow of the famous Cadillac Ranch."," Texas","Panhandle","35.2155","-101.3837","14579","/places/vw-slug-bug-ranch"
"Baby Head Cemetery","This grimly-titled Texas cemetery is all that remains of a Wild West settlement with possibly the worst name."," Texas","Llano","30.8876","-98.6561","12330","/places/baby-head-cemetery"
"David Adickes Studio","Giant heads occasionally litter the industrial, Houston neighborhood where sculptor David Adickes has his studio."," Texas","Houston","29.7686","-95.3456","931","/places/david-adickes-sculpture-gallery"
"Destination Mound Town (Hermann Park Train Tunnel)","A little bit Wonkatania, a little bit pink elephant."," Texas","Houston","29.717","-95.3896","18256","/places/destination-mound-town-hermann-park-train-tunnel"
"Alamo Village","Remembering the Alamo with a full-scale replica of the 1836 city."," Texas","Brackettville","29.4384","-100.3945","5494","/places/alamo-village"
"World's Largest Cowboy Boots","These boots are made for selfies."," Texas","San Antonio","29.518","-98.4975","24106","/places/worlds-largest-cowboy-boots"
"1940 Air Terminal Museum","This historical air terminal in Houston is slowly becoming an aviation museum dedicated to the city's aeronautical history."," Texas","Houston","29.6476","-95.2869","10009","/places/1940-air-terminal-museum"
"The Texas Woofus","A mythical chimera first sculpted in 1936 as a mix of the main animals of Texas livestock."," Texas","Dallas","32.7806","-96.7574","19605","/places/the-texas-woofus-dallas-texas"
"National Museum of the Pacific War","Modern technology and live displays tell the story of the Pacific during WWII for the Internet generation."," Texas","Fredericksburg","30.2727","-98.8673","9417","/places/national-museum-of-the-pacific-war"
"Robert Bruno’s Steel House","A wacky, UFO-shaped house in a suburban neighborhood."," Texas","Ransom Canyon","33.5307","-101.6769","22496","/places/robert-bruno-steel-house"
"Texas City Memorial","This memorial marks the devastating day that Texas City was destroyed in a daisy chain of exploding ships."," Texas","Texas City","29.4081","-94.9374","14921","/places/texas-city-memorial"
"Jesus in Cowboy Boots","In Paris, Texas even Jesus wears cowboy boots."," Texas","Paris","33.6429","-95.5525","16405","/places/jesus-in-cowboy-boots"
"The Kettle House","This tiny, hurricane-resistant house in Galveston is one of the city's most notable architectural oddities."," Texas","Galveston","29.2045","-94.9444","21957","/places/kettle-house-galveston"
"Floating Mesa","The top of a giant mesa, just outside of Amarillo, appears to float in the sky above."," Texas","Bushland","35.2793","-102.0449","1848","/places/floating-mesa"
"The Leaning Tower of Texas","This water tower slanted at an uncomfortable angle off the old Route 66 was an ingenious marketing ploy."," Texas","Groom","35.1981","-101.0819","17198","/places/the-leaning-tower-of-groom-texas"
"The Sometimes Islands","Some islands... they come, they go, especially on Lake Travis."," Texas","Austin","30.4019","-97.8915","10677","/places/the-sometimes-islands-austin-texas"
"Palace of the Golden Orbs","An unrealized Taoist palace left abandoned in a Houston suburb."," Texas","Houston","29.7207","-95.6119","24730","/places/palace-of-the-golden-orbs"
"The Palace Light Bulb","The world's second-longest burning light bulb."," Texas","Fort Worth","32.7895","-97.3466","10539","/places/the-palace-light-bulb-fort-worth-texas"
"Rothko Chapel","A universal meditative place of worship and social justice center adorned with paintings by famed abstract artist Mark Rothko."," Texas","Houston","29.7376","-95.3965","22020","/places/rothko-chapel"
"Smither Park","A park filled with vibrant mosaics created by more than 300 folk artists."," Texas","Houston","29.7168","-95.3246","24781","/places/smither-park-3"
"The Salt Palace","A small ""palace"" and museum made of, and devoted entirely, to salt."," Texas","Grand Saline","32.6745","-95.7096","358","/places/salt-palace"
"Wyler Aerial Tramway","This mountain tram provides stunning views while hanging from a single, steel thread."," Texas","El Paso","31.8094","-106.4782","15964","/places/wyler-aerial-tramway"
"Aurora Picture Show","Local arts organization founded in a former church."," Texas","Houston","29.738","-95.3987","1978","/places/aurora-picture-show"
"Fort Worth Stockyards","Belly up to the bar in Cowtown, don't forget to buy some boots."," Texas","Fort Worth","32.7903","-97.3461","15123","/places/fort-worth-stockyards"
"World’s Longest Car Wash","255 feet of suds, scrubbers, and blow dryers."," Texas","Houston","29.7851","-95.6279","24732","/places/worlds-longest-car-wash"
"Caddo Lake","Foragers once flocked to this big beautiful bayou to hunt for pearls."," Texas","Karnack","32.6824","-94.1768","24740","/places/caddo-lake"
"Texas Ranger Hall of Fame and Museum","Official museum, hall of fame, and repository of the Texas Rangers."," Texas","Waco","31.5557","-97.1186","1952","/places/texas-ranger-hall-of-fame"
"Eve's Garden B&B and Ecology Resource Center","An unusual bed & breakfast made of papercrete."," Texas","Marathon","30.2086","-103.246","726","/places/eves-garden-bb-and-ecology-resource-center"
"Yippee Ki Yay Stickwork Sculptures","An exquisite grouping of structures made from 10 tons of invasive saplings."," Texas","Austin","30.2845","-97.7541","26108","/places/yippee-ki-yay-stickwork-sculptures"
"The Big Tree","The tree is thought to be the oldest oak in Texas and was once crowned state champion for its monumental size."," Texas","Rockport","28.1526","-96.9767","20417","/places/the-big-tree-rockport-texas"
"Bottle Cap Alley","Decades of discarded bottle caps line this alleyway, a fixture of Texas A&M."," Texas","College Station","30.6177","-96.3465","21095","/places/bottle-cap-alley"
"Grave of Pat the Horse","Soldiers honored the beloved Pat with a special grave."," Texas","San Antonio","29.4432","-98.4629","3212","/places/grave-of-pat-the-horse"
"Miraflores","An abandoned, decaying sculpture garden built by an eccentric physician in the 1920s now looks more like a forgotten cemetery."," Texas","San Antonio","29.4658","-98.4674","24810","/places/miraflores"
"Texas Centennial Art Deco Buildings","A ""Texanic"" (gigantic Texas) collection of Art Deco architecture at Dallas' historic Fair Park."," Texas","Dallas","32.7794","-96.7612","22934","/places/texas-centennial-art-deco-buildings"
"National WASP WWII Museum","A tribute to the little-known group of women who were the first ever to fly aircraft in the U.S. military."," Texas","Sweetwater","32.4585","-100.4645","20579","/places/national-wasp-wwii-museum"
"The Harry Ransom Center","The upstairs reading room is packed with millions of rare books, literary manuscripts, and historical treasures."," Texas","Austin","30.2841","-97.7411","23959","/places/the-harry-ransom-center-austin-texas"
"Boston Terrier Museum","An old abandoned pharmacy building in Texas is brimming with collectibles and images of the little tuxedoed pooch."," Texas","Floydada","33.9789","-101.3365","19645","/places/boston-terrier-museum"
"Chris Park","A mother's mourning for her lost son is remembered in this small park embedded with his memory."," Texas","San Antonio","29.413","-98.5008","12538","/places/chris-park"
"Hotel Paisano","A little stop along the Texas highway where Rock Hudson, Elizabeth Taylor, and James Dean stayed while shooting the 1955 film ""Giant."""," Texas","Marfa","30.3123","-104.0219","26624","/places/hotel-paisano"
"'World's Largest Killer Bee'","A statue in the Texas town that proudly calls itself the killer bee capital of the world."," Texas","Hidalgo","26.1038","-98.2537","23358","/places/worlds-largest-killer-bee"
"Newby-McMahon Building","World's smallest skyscraper, the product of a remarkable con."," Texas","Wichita Falls","33.9144","-98.4897","7894","/places/newby-mcmahon-building-world-s-smallest-skyscraper"
"Susanna Dickinson Museum","A tribute to the ""toughest woman on the Texas frontier,"" who survived a famous battle and five husbands."," Texas","Austin","30.2657","-97.7389","20252","/places/susanna-dickinson-museum"
"Ace of Clubs House","$10,000 won in a poker game in 1884 allowed James Draughon to build this intriguing home."," Texas","Texarkana","33.4235","-94.0442","1258","/places/ace-clubs-house"
"Casa de Azucar","The house's confection-like decorations are the result of one man's painstaking work over decades."," Texas","El Paso","31.8334","-106.4405","23252","/places/casa-de-azucar"
"Boot Hill Cemetery","""They died with their boots on."""," Texas","Tilden","28.4615","-98.5494","4753","/places/boot-hill-cemetery-1"
"Freeman Ranch Body Farm","Human remains in varying states of decay are strewn about this Texas State facility for scientific study."," Texas","San Marcos","29.9125","-98.0101","22061","/places/freeman-ranch-body-farm"
"Old Time Wooden Nickel Company","A 2,500-pound wooden nickel makes this woodworking museum easy to spot from the road."," Texas","San Antonio","29.4565","-98.4563","24502","/places/old-time-wooden-nickel-company"
"Man With A Briefcase","The man who wasn't there."," Texas","Fort Worth","32.7505","-97.3337","16940","/places/man-with-a-briefcase"
"Animatronic Lyndon Baines Johnson","Just like the real 36th president of the United States, animatronic LBJ amuses visitors with jokes and stories."," Texas","Austin","30.2858","-97.7293","20723","/places/animatronic-lyndon-baines-johnson"
"Houston Maritime Museum","This seaworthy collection was sparked by one man's passion for sailing."," Texas","Houston","29.7056","-95.4098","16323","/places/houston-maritime-museum"
"The Berlin Bear","The quirky gift from West Berlin for the 1968 World's Fair still stands in Hemisfair Park."," Texas","San Antonio","29.4206","-98.487","24223","/places/the-berlin-bear-san-antonio-texas"
"Lower Ghost Camp","A mysteriously abandoned campsite in San Angelo State Park."," Texas","San Angelo","31.5004","-100.5402","20594","/places/lower-ghost-camp"
"Oleander Garden Park","The deadly but beautiful ornamental Oleander was planted all over the island of Galveston after the Hurricane of 1900."," Texas","Galveston","29.3001","-94.7961","11106","/places/oleander-garden-park"
"Kiddie Park","Established in 1925, Kiddie Park claims to be the oldest amusement park in the U.S. - a cozy little time warp nestled in a shady corner of the modern world."," Texas","San Antonio","29.4854","-98.4513","6896","/places/kiddie-park"
"Woman Hollering Creek","A tiny waterway named after a ghost story."," Texas","Saint Hedwig","29.448","-98.1888","18154","/places/woman-hollering-creek"
"The Grave of Rope Walker","A peg-legged tightrope walker did not reveal his name as he was dying, and so he was buried as “Rope Walker."""," Texas","Corsicana","32.0865","-96.4879","17271","/places/the-grave-of-rope-walker-corsicana-texas"
"Lhakhang Cultural Exhibit","A Bhutanese temple gifted from the isolated Himalayan kingdom is now a surprising cultural gem in El Paso."," Texas","El Paso","31.7707","-106.5051","22840","/places/lhakhang-cultural-exhibit"
"Stardust Motel Sign","This old abandoned sign flickers to announce a motel that isn't even there."," Texas","Marfa","30.3053","-104.0444","26609","/places/stardust-motel-sign"
"Goatman's Bridge","A registered historic landmark shrouded in unsettling local legends."," Texas","Denton","33.1297","-97.106","23915","/places/goatmans-bridge"
"Old Stone Fort","Witness to many historic moments in early Texas history."," Texas","Nacogdoches","31.6035","-94.6555","2729","/places/old-stone-fort"
"Target Marathon","This is probably not the Target you're looking for."," Texas","Alpine","30.3084","-103.4599","26910","/places/target-marathon"
"Rosita's Bridge","An ivy-covered arch bridge dedicated to Tejano music singer and legend Rosita Fernandez."," Texas","San Antonio","29.4218","-98.4891","24686","/places/rositas-bridge"
"Sturrock Cemetery","A 19th century family buried their dead among the pines, beneath gravestones styled after ancient Scottish cairns."," Texas","Zavalla","30.9991","-94.4188","20861","/places/sturrock-cemetery"
"World's Largest Pecan","The saga of the massive nut begins and ends in Texas."," Texas","Seguin","29.6281","-97.9701","24564","/places/worlds-largest-pecan"
"Nature of the Waters","Former home of the Marshal of Gravity and the site of his tragic death."," Texas","San Marcos","29.8827","-97.94","11151","/places/nature-of-the-waters"
"Larry Monroe Forever Bridge","To honor a beloved Austin radio DJ a neighborhood bridge has been covered in a loving mosaic."," Texas","Austin","30.2477","-97.7444","13946","/places/larry-monroe-forever-mosaic-bridge"
"Helium Time Columns Monument","A time-capsule monument reminding future generations of the importance of efficient and effective use of natural resources."," Texas","Amarillo","35.1996","-101.9133","4675","/places/helium-time-columns-monument"
